Order_ID,Order_Date,Customer_ID,Customer_Type,Customer_Since,Region,Acquisition_Channel,Campaign_Name,Impressions,Clicks,Adds_To_Cart,Ad_Spend,Product_Category,Product_Name,Units_Sold,Unit_Price,Revenue,Stock_Level,Reorder_Point,Delivery_Time_Days,Delivery_Status,Return_Flag,Return_Reason,Shipping_Cost,COGS,Profit,Margin %,WeightKg,Country,Adjusted_Delivery_Time_Days
O1003973,08/09/2024,C101159,New,13/09/2024,Domestic,Instagram,IG_Sep_Giveaway,83,1,1,21.15,Pull Up Bars,Doorway Pull-Up Bar,1,86.54,86.54,34,30,1,On-time,No,,8,50,28.54,0.33,4.00,Germany,0.50
O1004134,17/09/2024,C101273,New,14/10/2024,Domestic,Google,GG_Sep_Shopping,50,1,1,25.85,Better Grip,Liquid Chalk,1,18.56,18.56,100,105,1,On-time,No,,4.8,4,9.76,0.53,0.35,Germany,0.50
O1000975,10/03/2024,C100337,New,20/08/2024,Domestic,TikTok,TT_Mar_SparkAds,56,1,1,14.1,Workout Accessories,Athlete Backpack,1,42.25,42.25,346,67,2,On-time,No,,6.55,19,16.7,0.40,0.90,Germany,1.00
O1000984,10/03/2024,C101570,Returning,25/06/2024,Domestic,Google,GG_Mar_Shopping,50,1,1,25.85,Equipment Sets,Beginner Home Workout Set,1,114,114,115,22,1,On-time,No,,6.84,81,26.16,0.23,6.00,Germany,0.50
O1005489,04/12/2024,C100242,Returning,11/12/2024,Non-EU,Instagram,IG_Dec_Reels,83,1,1,21.15,Dip Belt,Weighted Dip Belt,3,40.94,122.82,-3,37,7,On-time,No,,16.02,57,49.8,0.41,0.80,USA,3.50
O1001419,08/04/2024,C100771,Returning,27/04/2024,Domestic,Google,GG_Apr_Brand,100,2,1,51.7,Better Grip,Liquid Chalk,1,18.31,18.31,472,105,1,On-time,No,,6.06,4,8.25,0.45,0.35,Germany,0.50
O1001561,17/04/2024,C100897,Returning,03/01/2024,EU,Google,GG_Apr_Brand,100,2,1,51.7,Weight Vests,10kg Weighted Vest,1,117.04,117.04,155,36,3,On-time,No,,13.87,74,29.17,0.25,10.00,Austria,1.50
O1004136,17/09/2024,C101120,Returning,25/10/2024,EU,TikTok,TT_Sep_Challenge,56,1,1,14.1,Clothing,Performance T-Shirt,3,44.35,133.05,113,120,4,On-time,No,,7.57,33,92.48,0.70,0.30,Austria,2.00
O1004266,25/09/2024,C100110,Returning,14/05/2024,Domestic,Instagram,IG_Sep_AthleteDrop,83,1,1,21.15,Dip Bars,Steel Dip Bars,3,67.57,202.71,19,27,3,On-time,Yes,Size,6.71,144,52,0.26,5.00,Germany,1.50
O1001356,04/04/2024,C100717,Returning,12/10/2024,Domestic,Google,GG_Apr_Shopping,150,3,2,77.55,Dip Bars,Steel Dip Bars,3,69.95,209.85,121,27,1,On-time,No,,7.19,144,58.66,0.28,5.00,Germany,0.50
O1005755,16/12/2024,C100090,Returning,10/02/2024,Non-EU,Instagram,IG_Dec_Reels,167,2,1,42.3,Clothing,Training Tank,1,30.81,30.81,-1,120,6,On-time,No,,11.29,10,9.52,0.31,0.25,USA,3.00
O1000988,10/03/2024,C101846,Returning,12/11/2024,Domestic,Instagram,IG_Mar_Reels,83,1,1,21.15,Weight Vests,20kg Weighted Vest,3,131.01,393.03,182,36,2,On-time,No,,12.85,294,86.18,0.22,20.00,Germany,1.00
O1002683,20/06/2024,C101215,New,22/11/2024,Non-EU,Instagram,IG_Jun_Reels,167,2,1,42.3,Clothing,Training Tank,1,25.68,25.68,348,120,7,On-time,No,,13.78,10,1.9,0.07,0.25,Canada,3.50
O1001641,23/04/2024,C100745,Returning,12/05/2024,Domestic,Organic,ORG_Apr_Direct,0,0,0,0,Weight Vests,20kg Weighted Vest,3,143.86,431.58,148,36,1,On-time,No,,14.48,294,123.1,0.29,20.00,Germany,0.50
O1001291,01/04/2024,C100126,New,10/05/2024,Non-EU,TikTok,TT_Apr_Challenge,56,1,1,14.1,Static Bar,Adjustable Static Bar,1,158.44,158.44,83,18,9,Late,Yes,Customs,20.8,93,44.64,0.28,8.00,Australia,4.50
O1003682,20/08/2024,C100555,Returning,13/01/2024,EU,Organic,ORG_Aug_Blog,0,0,0,0,Equipment Sets,Advanced Athlete Set,3,219.39,658.17,33,22,5,On-time,No,,12.61,321,324.56,0.49,9.00,Austria,2.50
O1001381,05/04/2024,C100115,Returning,17/02/2024,Non-EU,TikTok,TT_Apr_SparkAds,56,1,2,14.1,Workout Rings,Wooden Gymnastic Rings,1,35.16,35.16,274,60,10,Late,No,,10.1,16,9.06,0.26,1.10,Canada,5.00
O1001934,10/05/2024,C101549,Returning,28/02/2024,Domestic,Organic,ORG_May_Community,0,0,0,0,Static Bar,Adjustable Static Bar,1,177.73,177.73,68,18,1,On-time,No,,7.91,93,76.82,0.43,8.00,Germany,0.50
O1005100,13/11/2024,C101746,New,22/12/2024,Domestic,Instagram,IG_Nov_AthleteDrop,167,2,1,42.3,Dip Belt,Weighted Dip Belt,3,47.31,141.93,-3,37,2,On-time,No,,4.52,57,80.41,0.57,0.80,Germany,1.00
O1003161,16/07/2024,C101209,Returning,27/04/2024,Domestic,TikTok,TT_Jul_Creators,56,1,1,14.1,Workout Accessories,Chalk Block,1,17.34,17.34,157,67,1,On-time,No,,6.59,4,6.75,0.39,0.30,Germany,0.50
O1002031,15/05/2024,C100893,Returning,14/01/2024,Domestic,Instagram,IG_May_Reels,83,1,1,21.15,Pull Up Bars,Doorway Pull-Up Bar,1,94.4,94.4,110,30,3,On-time,No,,6.44,50,37.96,0.40,4.00,Germany,1.50
O1000893,05/03/2024,C101650,Returning,21/12/2024,Non-EU,TikTok,TT_Mar_SparkAds,56,1,1,14.1,Parallettes,Wooden Parallettes,1,52.57,52.57,236,45,8,On-time,No,,11.4,30,11.17,0.21,2.20,Norway,4.00
O1004070,14/09/2024,C101271,New,28/03/2024,Domestic,TikTok,TT_Sep_Challenge,56,1,1,14.1,Clothing,Joggers,1,65.15,65.15,123,120,2,On-time,No,,4.3,21,39.85,0.61,0.60,Germany,1.00
O1004256,25/09/2024,C100738,New,07/04/2024,Domestic,Instagram,IG_Sep_Giveaway,83,1,1,21.15,Dip Bars,Steel Dip Bars,1,76.61,76.61,21,27,1,On-time,No,,6.19,48,22.42,0.29,5.00,Germany,0.50
O1000003,01/01/2024,C100498,Returning,16/01/2024,Domestic,Google,GG_Jan_Search,50,1,1,25.85,Static Bar,Adjustable Static Bar,1,174.08,174.08,119,18,1,On-time,No,,8.98,93,72.1,0.41,8.00,Germany,0.50
O1002110,20/05/2024,C100936,Returning,06/01/2024,Domestic,Google,GG_May_Brand,50,1,1,25.85,Bandages,Elbow Support,1,25.12,25.12,322,90,2,On-time,No,,6.68,9,9.44,0.38,0.25,Germany,1.00
O1000850,02/03/2024,C101738,New,22/01/2024,Domestic,Instagram,IG_Mar_Giveaway,83,1,2,21.15,Clothing,Performance T-Shirt,1,35.17,35.17,637,120,3,On-time,No,,7.01,11,17.16,0.49,0.30,Germany,1.50
O1002738,22/06/2024,C101852,Returning,10/08/2024,Non-EU,Instagram,IG_Jun_Reels,83,1,1,21.15,Pull Up Bars,Outdoor Pull-Up Bar,1,156.62,156.62,85,30,7,On-time,No,,15.66,78,62.96,0.40,7.00,USA,3.50
O1002467,08/06/2024,C101506,Returning,08/02/2024,Domestic,TikTok,TT_Jun_SparkAds,111,2,1,28.2,Better Grip,Liquid Chalk,1,15.11,15.11,332,105,1,On-time,No,,5.5,4,5.61,0.37,0.35,Germany,0.50
O1001915,09/05/2024,C100015,Returning,10/05/2024,EU,Instagram,IG_May_Reels,83,1,1,21.15,Bandages,Wrist Wraps,1,16.27,16.27,344,90,4,On-time,No,,7.47,6,2.8,0.17,0.20,France,2.00
O1001597,20/04/2024,C101526,Returning,19/10/2024,Non-EU,TikTok,TT_Apr_SparkAds,56,1,1,14.1,Dip Belt,Weighted Dip Belt,1,36.73,36.73,159,37,4,On-time,No,,14.53,19,3.2,0.09,0.80,USA,2.00
O1001914,09/05/2024,C100799,New,03/11/2024,Non-EU,Organic,ORG_May_Blog,0,0,0,0,Resistance Bands,Set of 5 Resistance Bands,1,41.72,41.72,286,75,6,On-time,No,,12.51,13,16.21,0.39,0.90,Australia,3.00
O1005716,13/12/2024,C100035,Returning,23/06/2024,EU,Instagram,IG_Dec_Reels,83,1,1,21.15,Better Grip,Liquid Chalk,1,12.35,12.35,-1,105,4,On-time,No,,7.92,4,0.43,0.03,0.35,France,2.00
O1002737,22/06/2024,C101935,Returning,02/09/2024,Domestic,TikTok,TT_Jun_SparkAds,111,2,1,28.2,Static Bar,Adjustable Static Bar,1,141.2,141.2,51,18,1,On-time,No,,9.1,93,39.1,0.28,8.00,Germany,0.50
O1000727,23/02/2024,C101569,Returning,02/08/2024,EU,Instagram,IG_Feb_Giveaway,167,2,1,42.3,Resistance Bands,Set of 5 Resistance Bands,2,28.11,56.22,410,75,4,On-time,No,,9.81,26,20.41,0.36,0.90,Belgium,2.00
O1000054,04/01/2024,C100962,Returning,09/02/2024,Domestic,TikTok,TT_Jan_SparkAds,56,1,1,14.1,Workout Rings,Wooden Gymnastic Rings,1,47.24,47.24,394,60,1,On-time,No,,6.91,16,24.33,0.52,1.10,Germany,0.50
O1001797,02/05/2024,C100049,Returning,11/11/2024,Domestic,Google,GG_May_Shopping,50,1,1,25.85,Pull Up Bars,Outdoor Pull-Up Bar,1,152.95,152.95,119,30,2,On-time,No,,7.76,78,67.19,0.44,7.00,Germany,1.00
O1003846,31/08/2024,C101980,Returning,26/09/2024,EU,Google,GG_Aug_Shopping,150,3,2,77.55,Resistance Bands,Set of 5 Resistance Bands,1,44.64,44.64,99,75,2,On-time,No,,7.86,13,23.78,0.53,0.90,Sweden,1.00
O1002554,13/06/2024,C101017,New,29/09/2024,Non-EU,Instagram,IG_Jun_Giveaway,83,1,1,21.15,Resistance Bands,Set of 5 Resistance Bands,1,44.22,44.22,229,75,6,On-time,No,,10.96,13,20.26,0.46,0.90,Australia,3.00
O1002801,25/06/2024,C101226,Returning,12/10/2024,Domestic,TikTok,TT_Jun_Challenge,111,2,1,28.2,Clothing,Training Tank,1,39.71,39.71,335,120,1,On-time,No,,4.36,10,25.35,0.64,0.25,Germany,0.50
O1000937,07/03/2024,C100007,New,12/04/2024,Domestic,Google,GG_Mar_Shopping,50,1,1,25.85,Workout Rings,Wooden Gymnastic Rings,1,36.79,36.79,312,60,3,On-time,No,,6.24,16,14.55,0.40,1.10,Germany,1.50
O1004996,08/11/2024,C101598,New,13/08/2024,Domestic,Google,GG_Nov_Shopping,50,1,1,25.85,Equipment Sets,Beginner Home Workout Set,2,127.81,255.62,-2,22,3,On-time,No,,8.64,162,84.98,0.33,6.00,Germany,1.50
O1000825,29/02/2024,C101100,Returning,29/10/2024,Non-EU,TikTok,TT_Feb_Creators,111,2,1,28.2,Clothing,Performance T-Shirt,2,31.29,62.58,641,120,4,On-time,No,,14.66,22,25.92,0.41,0.30,Switzerland,2.00
O1004322,29/09/2024,C101087,Returning,15/10/2024,Domestic,Instagram,IG_Sep_AthleteDrop,250,3,2,63.45,Workout Accessories,Athlete Backpack,2,36.68,73.36,46,67,2,On-time,No,,6.93,38,28.43,0.39,0.90,Germany,1.00
O1003402,01/08/2024,C101219,Returning,02/08/2024,Non-EU,Organic,ORG_Aug_Direct,0,0,0,0,Workout Accessories,Athlete Backpack,1,43.39,43.39,134,67,9,Late,No,,15.36,19,9.03,0.21,0.90,USA,4.50
O1001390,06/04/2024,C101965,Returning,21/11/2024,Non-EU,Organic,ORG_Apr_Community,0,0,0,0,Parallettes,Wooden Parallettes,1,73.29,73.29,204,45,7,On-time,No,,15.07,30,28.22,0.39,2.20,Canada,3.50
O1003565,11/08/2024,C101400,Returning,26/08/2024,EU,Organic,ORG_Aug_Direct,0,0,0,0,Weight Vests,10kg Weighted Vest,1,106.65,106.65,63,36,3,On-time,No,,15.22,74,17.43,0.16,10.00,Spain,1.50
O1000885,04/03/2024,C100633,New,15/06/2024,Non-EU,Google,GG_Mar_Shopping,50,1,2,25.85,Dip Belt,Weighted Dip Belt,1,40.04,40.04,197,37,8,On-time,No,,14.89,19,6.15,0.15,0.80,Australia,4.00
O1001869,06/05/2024,C100541,Returning,22/12/2024,Domestic,Organic,ORG_May_Direct,0,0,0,0,Weight Vests,20kg Weighted Vest,1,135.44,135.44,140,36,3,On-time,No,,14.79,98,22.65,0.17,20.00,Germany,1.50
O1000011,02/01/2024,C101351,Returning,27/03/2024,EU,Google,GG_Jan_Brand,50,1,1,25.85,Pull Up Bars,Doorway Pull-Up Bar,1,72.22,72.22,198,30,4,On-time,No,,12.11,50,10.11,0.14,4.00,France,2.00
O1003416,02/08/2024,C100856,Returning,03/02/2024,EU,Google,GG_Aug_Shopping,50,1,1,25.85,Pull Up Bars,Doorway Pull-Up Bar,1,100.73,100.73,59,30,3,On-time,No,,9.76,50,40.97,0.41,4.00,France,1.50
O1001464,11/04/2024,C100309,New,25/08/2024,Domestic,Instagram,IG_Apr_Reels,83,1,2,21.15,Bandages,Elbow Support,1,28.45,28.45,399,90,2,On-time,No,,4.95,9,14.5,0.51,0.25,Germany,1.00
O1000807,28/02/2024,C101725,New,13/08/2024,EU,Google,GG_Feb_Search,50,1,1,25.85,Weight Vests,10kg Weighted Vest,1,108.61,108.61,193,36,2,On-time,No,,13.18,74,21.43,0.20,10.00,Belgium,1.00
O1004764,24/10/2024,C100862,New,05/09/2024,Domestic,Organic,ORG_Oct_Community,0,0,0,0,Bandages,Elbow Support,1,20.73,20.73,13,90,2,On-time,No,,5.23,9,6.5,0.31,0.25,Germany,1.00
O1004069,14/09/2024,C100437,Returning,27/02/2024,EU,Instagram,IG_Sep_Reels,83,1,1,21.15,Better Grip,Liquid Chalk,1,19.41,19.41,107,105,4,On-time,No,,8.93,4,6.48,0.33,0.35,Sweden,2.00
O1002109,20/05/2024,C101652,Returning,03/06/2024,EU,TikTok,TT_May_SparkAds,56,1,1,14.1,Resistance Bands,Set of 5 Resistance Bands,1,49.12,49.12,268,75,2,On-time,Yes,Other,8.81,13,27.31,0.56,0.90,Italy,1.00
O1005930,25/12/2024,C100071,Returning,10/06/2024,Non-EU,Organic,ORG_Dec_Community,0,0,0,0,Static Bar,Adjustable Static Bar,1,136.19,136.19,-1,18,4,On-time,No,,18.99,93,24.2,0.18,8.00,Australia,2.00
O1006017,29/12/2024,C101117,New,30/08/2024,Domestic,Google,GG_Dec_Search,50,1,1,25.85,Bandages,Wrist Wraps,1,15.09,15.09,-1,90,3,On-time,No,,4.77,6,4.32,0.29,0.20,Germany,1.50
O1002235,26/05/2024,C100929,Returning,03/02/2024,Domestic,Instagram,IG_May_Reels,83,1,1,21.15,Equipment Sets,Advanced Athlete Set,1,190.78,190.78,77,22,1,On-time,No,,10.22,107,73.56,0.39,9.00,Germany,0.50
O1000964,09/03/2024,C100206,New,02/01/2024,Domestic,Instagram,IG_Mar_Reels,250,3,2,63.45,Workout Accessories,Athlete Backpack,1,41.31,41.31,348,67,3,On-time,No,,6.7,19,15.61,0.38,0.90,Germany,1.50
O1004495,08/10/2024,C100105,New,15/10/2024,Domestic,TikTok,TT_Oct_Challenge,56,1,2,14.1,Weight Vests,10kg Weighted Vest,2,106.83,213.66,17,36,2,On-time,No,,9.4,148,56.26,0.26,10.00,Germany,1.00
O1002633,17/06/2024,C101442,Returning,28/05/2024,EU,Instagram,IG_Jun_Reels,83,1,1,21.15,Resistance Bands,Set of 5 Resistance Bands,1,33.41,33.41,222,75,4,On-time,No,,8.73,13,11.68,0.35,0.90,Poland,2.00
O1000705,21/02/2024,C100139,Returning,17/12/2024,Domestic,Organic,ORG_Feb_Blog,0,0,0,0,Weight Vests,10kg Weighted Vest,2,100.82,201.64,198,36,2,On-time,No,,9.74,148,43.9,0.22,10.00,Germany,1.00
O1000432,01/02/2024,C100427,New,25/09/2024,EU,Instagram,IG_Feb_AthleteDrop,167,2,1,42.3,Better Grip,Liquid Chalk,1,15.16,15.16,626,105,4,On-time,No,,7,4,4.16,0.27,0.35,Poland,2.00
O1004389,02/10/2024,C101141,New,13/04/2024,Non-EU,Instagram,IG_Oct_AthleteDrop,250,3,1,63.45,Pull Up Bars,Outdoor Pull-Up Bar,1,138.85,138.85,19,30,5,On-time,No,,19.08,78,41.77,0.30,7.00,Canada,2.50
O1000146,10/01/2024,C101858,Returning,13/12/2024,Non-EU,Instagram,IG_Jan_Giveaway,167,2,1,42.3,Workout Accessories,Athlete Backpack,1,54.16,54.16,435,67,10,Late,Yes,Damaged,14.52,19,20.64,0.38,0.90,Australia,5.00
O1002034,15/05/2024,C100790,Returning,08/09/2024,Non-EU,Instagram,IG_May_Giveaway,167,2,1,42.3,Bandages,Wrist Wraps,1,22.83,22.83,332,90,7,On-time,No,,13.12,6,3.71,0.16,0.20,Switzerland,3.50
O1005085,12/11/2024,C101397,New,15/10/2024,Domestic,Instagram,IG_Nov_Giveaway,83,1,2,21.15,Bandages,Elbow Support,1,28.87,28.87,-1,90,2,On-time,No,,6.39,9,13.48,0.47,0.25,Germany,1.00
O1001166,23/03/2024,C101787,Returning,09/01/2024,Domestic,Organic,ORG_Mar_Direct,0,0,0,0,Workout Accessories,Chalk Block,1,14.04,14.04,327,67,1,On-time,No,,6.44,4,3.6,0.26,0.30,Germany,0.50
O1003501,07/08/2024,C101210,New,07/12/2024,EU,TikTok,TT_Aug_Creators,56,1,2,14.1,Parallettes,Steel Parallettes,1,89.11,89.11,83,45,2,On-time,No,,10.71,39,39.4,0.44,3.80,Netherlands,1.00
O1002051,16/05/2024,C100821,Returning,22/08/2024,Domestic,TikTok,TT_May_Creators,56,1,1,14.1,Bandages,Wrist Wraps,3,21.15,63.45,328,90,1,On-time,No,,5.52,18,39.93,0.63,0.20,Germany,0.50
O1003761,25/08/2024,C100001,Returning,14/12/2024,Non-EU,Instagram,IG_Aug_AthleteDrop,167,2,1,42.3,Clothing,Performance T-Shirt,1,44.85,44.85,175,120,7,On-time,No,,15.99,11,17.86,0.40,0.30,USA,3.50
O1002625,16/06/2024,C100222,New,21/07/2024,Domestic,Instagram,IG_Jun_AthleteDrop,167,2,1,42.3,Resistance Bands,Set of 5 Resistance Bands,1,41.94,41.94,224,75,1,On-time,No,,6.63,13,22.31,0.53,0.90,Germany,0.50
O1004485,07/10/2024,C100836,New,13/07/2024,Non-EU,Organic,ORG_Oct_Direct,0,0,0,0,Workout Rings,Wooden Gymnastic Rings,1,49.29,49.29,31,60,6,On-time,No,,15.26,16,18.03,0.37,1.10,Canada,3.00
O1004436,04/10/2024,C101654,Returning,07/01/2024,Domestic,Organic,ORG_Oct_Direct,0,0,0,0,Pull Up Bars,Doorway Pull-Up Bar,1,86.08,86.08,17,30,1,On-time,No,,6.24,50,29.84,0.35,4.00,Germany,0.50
O1004829,29/10/2024,C101914,New,24/01/2024,Domestic,Instagram,IG_Oct_AthleteDrop,83,1,1,21.15,Equipment Sets,Beginner Home Workout Set,1,138.83,138.83,0,22,3,On-time,Yes,Customs,8.14,81,49.69,0.36,6.00,Germany,1.50
O1004697,21/10/2024,C100937,Returning,28/06/2024,Domestic,TikTok,TT_Oct_SparkAds,167,3,1,42.3,Workout Accessories,Chalk Block,1,16.69,16.69,14,67,1,On-time,No,,5.66,4,7.03,0.42,0.30,Germany,0.50
O1004362,01/10/2024,C101865,Returning,24/03/2024,EU,TikTok,TT_Oct_SparkAds,111,2,2,28.2,Resistance Bands,Set of 5 Resistance Bands,1,34.01,34.01,49,75,5,On-time,No,,9.27,13,11.74,0.35,0.90,France,2.50
O1002425,06/06/2024,C101261,Returning,05/09/2024,EU,Instagram,IG_Jun_Giveaway,167,2,2,42.3,Equipment Sets,Beginner Home Workout Set,1,162.99,162.99,72,22,3,On-time,No,,11.8,81,70.19,0.43,6.00,Belgium,1.50
O1001263,30/03/2024,C101231,New,18/03/2024,Non-EU,TikTok,TT_Mar_SparkAds,56,1,2,14.1,Workout Accessories,Chalk Block,1,14.17,14.17,317,67,5,On-time,No,,13.82,4,-3.65,-0.26,0.30,Canada,2.50
O1001772,01/05/2024,C100460,Returning,04/10/2024,Domestic,TikTok,TT_May_Creators,56,1,1,14.1,Workout Rings,Wooden Gymnastic Rings,1,36.14,36.14,239,60,1,On-time,No,,5.27,16,14.87,0.41,1.10,Germany,0.50
O1003512,08/08/2024,C101682,New,19/12/2024,EU,Instagram,IG_Aug_Reels,83,1,1,21.15,Weight Vests,10kg Weighted Vest,1,106.61,106.61,66,36,3,On-time,Yes,Other,12.96,74,19.65,0.18,10.00,France,1.50
O1000272,20/01/2024,C100000,New,12/04/2024,EU,Organic,ORG_Jan_Community,0,0,0,0,Workout Accessories,Athlete Backpack,1,53.57,53.57,420,67,3,On-time,No,,10.27,19,24.3,0.45,0.90,Belgium,1.50
O1000245,18/01/2024,C100521,Returning,28/10/2024,Domestic,Google,GG_Jan_Search,100,2,1,51.7,Bandages,Wrist Wraps,1,21.74,21.74,564,90,2,On-time,No,,6.65,6,9.09,0.42,0.20,Germany,1.00
O1005888,23/12/2024,C101879,New,27/10/2024,Domestic,TikTok,TT_Dec_Challenge,56,1,2,14.1,Workout Rings,Wooden Gymnastic Rings,1,34.32,34.32,-1,60,1,On-time,No,,7.38,16,10.94,0.32,1.10,Germany,0.50
O1004573,13/10/2024,C100214,Returning,09/05/2024,Domestic,Instagram,IG_Oct_AthleteDrop,250,3,2,63.45,Pull Up Bars,Doorway Pull-Up Bar,1,70.79,70.79,11,30,1,On-time,No,,6.37,50,14.42,0.20,4.00,Germany,0.50
O1002033,15/05/2024,C100448,Returning,26/08/2024,EU,TikTok,TT_May_SparkAds,111,2,1,28.2,Clothing,Performance T-Shirt,1,32.36,32.36,443,120,3,On-time,No,,7.79,11,13.57,0.42,0.30,Austria,1.50
O1004791,26/10/2024,C100098,Returning,09/12/2024,Domestic,TikTok,TT_Oct_SparkAds,111,2,1,28.2,Dip Belt,Weighted Dip Belt,1,48.14,48.14,4,37,2,On-time,No,,5.41,19,23.73,0.49,0.80,Germany,1.00
O1000814,29/02/2024,C101584,Returning,25/09/2024,Domestic,Instagram,IG_Feb_Giveaway,83,1,2,21.15,Clothing,Joggers,1,50.38,50.38,642,120,1,On-time,No,,5.2,21,24.18,0.48,0.60,Germany,0.50
O1003811,29/08/2024,C101053,Returning,11/02/2024,EU,Google,GG_Aug_Shopping,50,1,1,25.85,Clothing,Oversized Hoodie,1,82.06,82.06,165,120,3,On-time,No,,8.08,25,48.98,0.60,0.70,Austria,1.50
O1004923,03/11/2024,C100200,Returning,22/04/2024,Domestic,Google,GG_Nov_Brand,50,1,1,25.85,Resistance Bands,Set of 5 Resistance Bands,1,37.05,37.05,-1,75,1,On-time,No,,6.95,13,17.1,0.46,0.90,Germany,0.50
O1001805,02/05/2024,C100622,New,24/05/2024,EU,Google,GG_May_Shopping,50,1,1,25.85,Weight Vests,20kg Weighted Vest,1,140.3,140.3,143,36,2,On-time,No,,19.78,98,22.52,0.16,20.00,Italy,1.00
O1004347,30/09/2024,C100182,Returning,16/05/2024,EU,TikTok,TT_Sep_Creators,56,1,1,14.1,Clothing,Training Tank,1,33.29,33.29,81,120,2,On-time,No,,6.73,10,16.56,0.50,0.25,Spain,1.00
O1002462,08/06/2024,C100389,Returning,01/04/2024,Domestic,Instagram,IG_Jun_Reels,167,2,1,42.3,Parallettes,Wooden Parallettes,1,57.24,57.24,142,45,1,On-time,No,,7.84,30,19.4,0.34,2.20,Germany,0.50
O1000546,09/02/2024,C100119,Returning,08/04/2024,EU,TikTok,TT_Feb_Creators,56,1,1,14.1,Parallettes,Steel Parallettes,1,91.62,91.62,260,45,2,On-time,No,,10.55,39,42.07,0.46,3.80,France,1.00
O1003242,21/07/2024,C100659,Returning,08/06/2024,Domestic,Organic,ORG_Jul_Blog,0,0,0,0,Equipment Sets,Beginner Home Workout Set,1,112.19,112.19,50,22,4,Late,No,,8.94,81,22.25,0.20,6.00,Germany,2.00
O1000739,24/02/2024,C101121,Returning,09/10/2024,Domestic,Instagram,IG_Feb_Reels,167,2,1,42.3,Equipment Sets,Beginner Home Workout Set,1,159.16,159.16,122,22,2,On-time,No,,9.02,81,69.14,0.43,6.00,Germany,1.00
O1000311,23/01/2024,C100341,Returning,28/10/2024,Domestic,Google,GG_Jan_Search,50,1,1,25.85,Weight Vests,10kg Weighted Vest,1,139.99,139.99,221,36,3,On-time,No,,9.67,74,56.32,0.40,10.00,Germany,1.50
O1003522,09/08/2024,C101858,Returning,13/12/2024,Domestic,Google,GG_Aug_Shopping,50,1,1,25.85,Pull Up Bars,Outdoor Pull-Up Bar,3,122.94,368.82,52,30,1,On-time,No,,9.47,234,125.35,0.34,7.00,Germany,0.50
O1001132,21/03/2024,C100438,New,11/12/2024,Domestic,Google,GG_Mar_Search,100,2,2,51.7,Clothing,Performance T-Shirt,1,39.07,39.07,587,120,1,On-time,No,,5.55,11,22.52,0.58,0.30,Germany,0.50
O1005977,27/12/2024,C100292,Returning,03/12/2024,Domestic,Google,GG_Dec_Shopping,50,1,1,25.85,Equipment Sets,Beginner Home Workout Set,1,161.48,161.48,-1,22,1,On-time,No,,8.64,81,71.84,0.44,6.00,Germany,0.50
O1004112,16/09/2024,C101413,New,04/08/2024,Domestic,Instagram,IG_Sep_Giveaway,83,1,1,21.15,Static Bar,Adjustable Static Bar,1,134.91,134.91,17,18,2,On-time,No,,9.85,93,32.06,0.24,8.00,Germany,1.00
O1002770,23/06/2024,C101771,Returning,22/06/2024,Non-EU,Instagram,IG_Jun_Reels,167,2,1,42.3,Workout Accessories,Chalk Block,1,14.34,14.34,191,67,9,Late,No,,10.39,4,-0.05,0.00,0.30,UK,4.50
O1000921,07/03/2024,C101611,Returning,30/03/2024,EU,Instagram,IG_Mar_Giveaway,83,1,1,21.15,Clothing,Oversized Hoodie,1,76.27,76.27,624,120,3,On-time,No,,7.51,25,43.76,0.57,0.70,Sweden,1.50
O1003588,12/08/2024,C101438,New,20/03/2024,Domestic,TikTok,TT_Aug_SparkAds,56,1,1,14.1,Bandages,Elbow Support,2,24.65,49.3,156,90,1,On-time,No,,6.32,18,24.98,0.51,0.25,Germany,0.50
O1003960,07/09/2024,C100980,New,21/06/2024,Domestic,Instagram,IG_Sep_Reels,83,1,1,21.15,Pull Up Bars,Outdoor Pull-Up Bar,1,126.46,126.46,35,30,1,On-time,No,,9.02,78,39.44,0.31,7.00,Germany,0.50
O1000039,04/01/2024,C100366,New,06/05/2024,Domestic,Instagram,IG_Jan_Reels,167,2,2,42.3,Bandages,Elbow Support,1,26.25,26.25,592,90,1,On-time,No,,6.66,9,10.59,0.40,0.25,Germany,0.50
O1004460,05/10/2024,C101160,New,28/10/2024,Non-EU,TikTok,TT_Oct_SparkAds,56,1,1,14.1,Clothing,Performance T-Shirt,1,32,32,68,120,8,On-time,No,,14.6,11,6.4,0.20,0.30,UK,4.00
O1004279,27/09/2024,C100179,Returning,15/09/2024,Domestic,Instagram,IG_Sep_AthleteDrop,167,2,1,42.3,Equipment Sets,Beginner Home Workout Set,1,143.97,143.97,16,22,4,Late,No,,6.83,81,56.14,0.39,6.00,Germany,2.00
O1002984,07/07/2024,C101885,Returning,21/12/2024,Domestic,Instagram,IG_Jul_AthleteDrop,167,2,1,42.3,Pull Up Bars,Outdoor Pull-Up Bar,1,114.99,114.99,76,30,1,On-time,No,,9.51,78,27.48,0.24,7.00,Germany,0.50
O1006056,31/12/2024,C100995,Returning,21/05/2024,Domestic,Google,GG_Dec_Search,50,1,1,25.85,Bandages,Wrist Wraps,2,19.18,38.36,-2,90,3,On-time,No,,6.06,12,20.3,0.53,0.20,Germany,1.50
